0	-37.025211	0.011134	1157.232666
1	-42.081631	0.006425	1308.176147
2	-42.929222	0.005797	1610.062866
3	-40.540962	0.006816	1459.119507
4	-38.777454	0.009623	1257.861694
5	-40.712761	0.007463	1006.289307
6	-37.127106	0.012640	452.830200
7	-30.839497	0.025155	50.314465
8	-32.644596	0.019535	955.974854
9	-40.204166	0.008343	955.974854
10	-38.973351	0.010115	402.515717
11	-43.126312	0.005652	2113.207520
12	-40.926174	0.007469	1106.918213
13	-43.203663	0.005526	1962.264160
14	-43.886299	0.004919	2012.578613
15	-43.407925	0.005537	2062.893066
16	-40.673870	0.007873	1056.603760
17	-41.159809	0.007292	1308.176147
18	-40.274769	0.007843	2062.893066
19	-39.563557	0.008921	1006.289307
20	-41.136566	0.007201	1308.176147
21	-42.679512	0.005759	2062.893066
22	-42.745285	0.006068	1408.805054
23	-41.093204	0.006950	2012.578613
24	-42.533928	0.006108	2415.094238
25	-42.447235	0.005919	1861.635254
26	-41.794209	0.006583	1710.691772
27	-43.390511	0.005366	1911.949707
28	-40.995441	0.007261	1006.289307
29	-41.087811	0.006863	1559.748413
30	-41.717770	0.006513	1811.320801
31	-41.010784	0.007210	1710.691772
32	-39.320774	0.008065	1861.635254
33	-37.859707	0.010401	1006.289307
34	-42.057808	0.006346	2012.578613
35	-43.307594	0.005488	2163.521973
36	-40.865780	0.007314	1358.490601
37	-37.262470	0.012367	352.201263
38	-41.062904	0.006971	1962.264160
39	-40.876881	0.007009	1962.264160
40	-41.376518	0.006958	1408.805054
41	-39.637146	0.008969	955.974854
42	-40.765629	0.007578	1509.433960
43	-42.843193	0.005629	2314.465332
44	-28.993088	0.023277	955.974854
45	-34.886612	0.010908	2113.207520
46	-32.577354	0.015374	1559.748413
47	-31.671453	0.023360	452.830200
48	-39.252953	0.009014	1559.748413
49	-37.407429	0.010575	1408.805054
50	-36.944054	0.012103	905.660400
51	-39.406738	0.008530	1459.119507
52	-39.690350	0.008126	1509.433960
53	-38.196846	0.009451	1207.547119
54	-39.933743	0.008338	1207.547119
55	-40.227917	0.007840	1459.119507
56	-39.184174	0.009177	1358.490601
57	-36.867970	0.012432	855.345886
58	-40.018505	0.008417	1056.603760
59	-40.468842	0.007604	1408.805054
60	-35.013874	0.014460	704.402527
61	-40.433613	0.007631	1911.949707
62	-41.915840	0.006579	1811.320801
63	-39.808250	0.008934	1056.603760
64	-40.571175	0.007951	1408.805054
65	-37.566227	0.010069	1861.635254
66	-40.118427	0.007389	1559.748413
67	-40.663143	0.007539	1861.635254
68	-41.450054	0.006590	2113.207520
69	-41.373550	0.006860	1962.264160
70	-37.729000	0.010857	855.345886
71	-35.122986	0.015261	402.515717
72	-36.601665	0.012569	855.345886
73	-35.862320	0.014635	100.628929
74	-39.287571	0.008593	1509.433960
75	-41.576324	0.006467	1811.320801
76	-42.592865	0.006297	1308.176147
77	-40.188793	0.008279	1358.490601
78	-38.855030	0.009565	955.974854
79	-42.171860	0.006154	1811.320801
80	-39.984554	0.008234	1408.805054
81	-27.790171	0.034020	201.257858
82	-26.103191	0.039708	402.515717
83	-24.797831	0.047020	301.886780
84	-23.524914	0.056697	352.201263
85	-21.826731	0.068423	301.886780
86	-22.830891	0.061502	201.257858
87	-21.628983	0.070971	201.257858
88	-20.788769	0.078873	251.572327
89	-8.758850	0.246219	50.314465
90	-2.983948	0.607354	50.314465
91	-8.663365	0.280267	50.314465
92	-11.537771	0.264035	0.000000
93	-15.024848	0.171449	0.000000
94	-25.830381	0.044264	0.000000
95	-41.587566	0.007410	50.314465
96	-14.305808	0.146191	150.943390
97	-13.971482	0.188208	0.000000
98	-26.918516	0.037882	352.201263
99	-20.380810	0.087538	0.000000
100	-18.940918	0.109816	0.000000
101	-23.660206	0.063143	0.000000
102	-25.667793	0.050450	0.000000
103	-31.934040	0.021841	301.886780
104	-41.365246	0.006578	1962.264160
105	-38.486588	0.009917	1660.377319
106	-40.254803	0.008127	1509.433960
107	-22.611723	0.047162	1459.119507
108	-22.211725	0.063088	603.773560
109	-3.297372	0.503100	100.628929
110	-4.132406	0.586543	201.257858
111	-3.305409	0.611564	503.144653
112	-2.453200	0.706537	402.515717
113	-2.498645	0.700303	452.830200
114	-3.590167	0.600340	251.572327
115	-3.995996	0.570924	402.515717
116	-2.986786	0.636850	553.459106
117	-3.456055	0.577116	503.144653
118	-12.540165	0.176304	503.144653
119	-8.463450	0.330120	201.257858
120	-3.512010	0.599512	402.515717
121	-4.079598	0.534203	352.201263
122	-7.034318	0.341014	100.628929
123	-3.602561	0.537744	100.628929
124	-8.237187	0.313858	50.314465
125	-10.418308	0.291050	0.000000
126	-9.524068	0.327097	0.000000
127	-20.760414	0.073568	100.628929
128	-28.687588	0.033068	0.000000
129	-25.063978	0.055278	0.000000
130	-27.525328	0.038864	150.943390
131	-32.091091	0.023577	50.314465
132	-35.907742	0.014731	0.000000
133	-34.652020	0.016839	100.628929
134	-23.662016	0.027708	955.974854
135	-11.530922	0.211766	50.314465
136	-4.035877	0.517564	201.257858
137	-4.328203	0.503720	402.515717
138	-8.341512	0.261411	50.314465
139	-6.100046	0.355367	553.459106
140	-5.478819	0.448727	805.031433
141	-6.149577	0.401727	503.144653
142	-10.762208	0.237264	251.572327
143	-11.499784	0.217175	201.257858
144	-10.994465	0.233699	251.572327
145	-10.377474	0.255020	201.257858
146	-10.182071	0.252118	201.257858
147	-10.317840	0.239939	251.572327
148	-8.266150	0.306329	201.257858
149	-7.146386	0.355409	251.572327
150	-6.441837	0.385487	855.345886
151	-6.269517	0.390260	855.345886
152	-6.168351	0.409706	503.144653
153	-6.664340	0.380529	754.716980
154	-5.239434	0.457469	553.459106
155	-8.174582	0.314625	452.830200
156	-9.163009	0.249512	553.459106
157	-6.375761	0.379314	352.201263
158	-8.223045	0.296609	452.830200
159	-5.717592	0.470665	201.257858
160	-7.572069	0.326168	251.572327
161	-7.476772	0.322947	352.201263
162	-11.862533	0.205514	452.830200
163	-10.210901	0.245019	402.515717
164	-11.262868	0.219498	201.257858
165	-14.398646	0.159216	150.943390
166	-13.437563	0.187386	150.943390
167	-16.964462	0.119025	201.257858
168	-12.454531	0.182061	201.257858
169	-12.147083	0.207150	50.314465
170	-20.849455	0.079354	100.628929
171	-10.928529	0.235139	50.314465
172	-16.516874	0.135636	0.000000
173	-25.100431	0.049647	150.943390
174	-22.764811	0.069411	0.000000
175	-29.415030	0.026436	855.345886
176	-28.023813	0.033968	100.628929
177	-27.876961	0.033848	352.201263
178	-30.338272	0.026611	150.943390
179	-26.372818	0.040254	352.201263
180	-28.197027	0.028936	452.830200
181	-27.183571	0.042834	0.000000
182	-26.354538	0.047009	0.000000
183	-33.476719	0.017928	855.345886
184	-30.233845	0.027603	201.257858
185	-38.836952	0.009026	1509.433960
186	-38.444431	0.009187	955.974854
187	-38.976086	0.009351	1459.119507
188	-38.279312	0.009726	2062.893066
189	-35.387165	0.013596	1710.691772
190	-34.775352	0.014828	1358.490601
191	-36.197315	0.012160	1861.635254
192	-36.639393	0.011443	1811.320801
193	-35.920326	0.012952	1257.861694
194	-36.989841	0.011265	1509.433960
195	-33.757118	0.017048	855.345886
196	-33.912029	0.016483	1207.547119
197	-32.764778	0.018139	1157.232666
198	-34.518524	0.014796	1660.377319
199	-33.394577	0.017953	1408.805054
200	-34.105766	0.016419	1308.176147
201	-34.580296	0.014630	1610.062866
202	-33.023125	0.017379	1006.289307
203	-37.008198	0.011274	1257.861694
204	-34.804005	0.014585	1358.490601
205	-32.940205	0.019844	553.459106
206	-36.661892	0.012347	1207.547119
207	-38.684872	0.009689	1157.232666
208	-38.956867	0.009208	1257.861694
209	-36.687565	0.011915	1257.861694
210	-33.700684	0.016451	1358.490601
211	-35.759346	0.013641	2062.893066
212	-34.386406	0.014845	1811.320801
213	-32.855152	0.017954	1408.805054
214	-34.934044	0.014453	1610.062866
